DESTINATION_AIRPORT,MONTH,DAY,ARRIVAL_DELAY
SEA,9,21,359
SEA,9,22,335
SEA,9,23,345
SEA,9,24,358
SEA,9,25,357
SEA,9,26,307
SEA,9,27,351
SEA,9,28,354
SEA,9,29,335
SEA,9,30,342
SEA,11,1,324
SEA,11,2,338
SEA,11,3,323
SEA,11,4,325
SEA,11,5,337
SEA,11,6,341
SEA,11,7,291
SEA,11,8,331
SEA,11,9,336
SEA,11,10,323
SEA,11,11,327
SEA,11,12,336
SEA,11,13,337
SEA,11,14,290
SEA,11,15,330
SEA,11,16,339
SEA,11,17,312
SEA,11,18,328
SEA,11,19,339
SEA,11,20,342
SEA,11,21,292
SEA,11,22,321
SEA,11,23,317
SEA,11,24,331
SEA,11,25,343
SEA,11,26,229
SEA,11,27,270
SEA,11,28,329
SEA,11,29,325
SEA,11,30,343
SEA,12,1,330
SEA,12,2,326
SEA,12,3,328
SEA,12,4,333
SEA,12,5,275
SEA,12,6,319
SEA,12,7,328
SEA,12,8,319
SEA,12,9,322
SEA,12,10,328
SEA,12,11,331
SEA,12,12,278
SEA,12,13,321
SEA,12,14,327
SEA,12,15,315
SEA,12,16,333
SEA,12,17,354
SEA,12,18,354
SEA,12,19,329
SEA,12,20,356
SEA,12,21,364
SEA,12,22,363
SEA,12,23,364
SEA,12,24,317
SEA,12,25,294
SEA,12,26,331
SEA,12,27,361
SEA,12,28,355
SEA,12,29,362
SEA,12,30,366
SEA,12,31,310
SFO,1,1,411
SFO,1,2,484
SFO,1,3,430
SFO,1,4,462
SFO,1,5,459
SFO,1,6,408
SFO,1,7,403
SFO,1,8,420
SFO,1,9,425
SFO,1,10,342
SFO,1,11,380
SFO,1,12,405
SFO,1,13,396
SFO,1,14,410
SFO,1,15,429
SFO,1,16,430
SFO,1,17,338
SFO,1,18,361
SFO,1,19,417
SFO,1,20,401
SFO,1,21,409
SFO,1,22,433
SFO,1,23,428
SFO,1,24,342
SFO,1,25,389
SFO,1,26,405
SFO,1,27,344
SFO,1,28,386
SFO,1,29,430
SFO,1,30,428
SFO,1,31,335
SFO,2,1,358
SFO,2,2,394
SFO,2,3,394
SFO,2,4,407
SFO,2,5,420
SFO,2,6,343
SFO,2,7,327
SFO,2,8,336
SFO,2,9,402
SFO,2,10,400
SFO,2,11,411
SFO,2,12,441
SFO,2,13,443
SFO,2,14,340
SFO,2,15,370
SFO,2,16,427
SFO,2,17,414
SFO,2,18,424
SFO,2,19,431
SFO,2,20,439
SFO,2,21,339
SFO,2,22,405
SFO,2,23,431
SFO,2,24,418
SFO,2,25,421
SFO,2,26,436
SFO,2,27,436
SFO,2,28,342
SFO,3,1,389
SFO,3,2,424
SFO,3,3,403
SFO,3,4,424
SFO,3,5,419
SFO,3,6,446
SFO,3,7,365
SFO,3,8,423
SFO,3,9,442
SFO,3,10,422
SFO,3,11,436
SFO,3,12,453
SFO,3,13,456
SFO,3,14,372
SFO,3,15,425
SFO,3,16,449
SFO,3,17,427
SFO,3,18,434
SFO,3,19,457
SFO,3,20,452
SFO,3,21,370
SFO,3,22,427
SFO,3,23,448
SFO,3,24,426
SFO,3,25,438
SFO,3,26,453
SFO,3,27,453
SFO,3,28,372
SFO,3,29,430
SFO,3,30,452
SFO,3,31,432
SFO,4,1,439
SFO,4,2,452
SFO,4,3,448
SFO,4,4,359
SFO,4,5,410
SFO,4,6,453
SFO,4,7,429
SFO,4,8,440
SFO,4,9,447
SFO,4,10,447
SFO,4,11,357
SFO,4,12,427
SFO,4,13,448
SFO,4,14,430
SFO,4,15,441
SFO,4,16,453
SFO,4,17,456
SFO,4,18,357
SFO,4,19,425
SFO,4,20,443
SFO,4,21,413
SFO,4,22,437
SFO,4,23,454
SFO,4,24,453
SFO,4,25,356
SFO,4,26,424
SFO,4,27,450
SFO,4,28,431
SFO,4,29,442
SFO,4,30,455
SFO,5,1,459
SFO,5,2,365
SFO,5,3,425
SFO,5,4,454
SFO,5,5,436
SFO,5,6,440
SFO,5,7,459
SFO,5,8,462
SFO,5,9,363
SFO,5,10,431
SFO,5,11,456
SFO,5,12,445
SFO,5,13,445
SFO,5,14,451
SFO,5,15,459
SFO,5,16,371
SFO,5,17,438
SFO,5,18,461
SFO,5,19,444
SFO,5,20,442
SFO,5,21,450
SFO,5,22,456
SFO,5,23,363
SFO,5,24,355
SFO,5,25,434
SFO,5,26,443
SFO,5,27,445
SFO,5,28,451
SFO,5,29,455
SFO,5,30,371
SFO,5,31,432
SFO,6,1,448
SFO,6,2,433
SFO,6,3,446
SFO,6,4,473
SFO,6,5,469
SFO,6,6,391
SFO,6,7,449
SFO,6,8,469
SFO,6,9,453
SFO,6,10,470
SFO,6,11,471
SFO,6,12,476
SFO,6,13,388
SFO,6,14,452
SFO,6,15,457
SFO,6,16,453
SFO,6,17,467
SFO,6,18,466
SFO,6,19,470
SFO,6,20,392
SFO,6,21,445
SFO,6,22,468
SFO,6,23,467
SFO,6,24,464
SFO,6,25,473
SFO,6,26,473
SFO,6,27,396
SFO,6,28,448
SFO,6,29,466
SFO,6,30,461
SFO,7,1,455
SFO,7,2,477
SFO,7,3,381
SFO,7,4,340
SFO,7,5,450
SFO,7,6,474
SFO,7,7,473
SFO,7,8,466
SFO,7,9,460
SFO,7,10,473
SFO,7,11,414
SFO,7,12,453
SFO,7,13,476
SFO,7,14,473
SFO,7,15,473
SFO,7,16,481
SFO,7,17,482
SFO,7,18,410
SFO,7,19,456
SFO,7,20,476
SFO,7,21,477
SFO,7,22,476
SFO,7,23,475
SFO,7,24,487
SFO,7,25,417
SFO,7,26,453
SFO,7,27,480
SFO,7,28,477
SFO,7,29,477
SFO,7,30,480
SFO,7,31,481
SFO,8,1,422
SFO,8,2,456
SFO,8,3,485
SFO,8,4,485
SFO,8,5,486
SFO,8,6,488
SFO,8,7,489
SFO,8,8,426
SFO,8,9,462
SFO,8,10,487
SFO,8,11,483
SFO,8,12,486
SFO,8,13,491
SFO,8,14,495
SFO,8,15,422
SFO,8,16,468
SFO,8,17,489
SFO,8,18,465
SFO,8,19,470
SFO,8,20,472
SFO,8,21,478
SFO,8,22,388
SFO,8,23,445
SFO,8,24,480
SFO,8,25,465
SFO,8,26,473
SFO,8,27,480
SFO,8,28,479
SFO,8,29,383
SFO,8,30,446
SFO,8,31,479
SFO,9,1,460
SFO,9,2,458
SFO,9,3,470
SFO,9,4,476
SFO,9,5,350
SFO,9,6,354
SFO,9,7,451
SFO,9,8,460
SFO,9,9,437
SFO,9,10,449
SFO,9,11,446
SFO,9,12,350
SFO,9,13,437
SFO,9,14,453
SFO,9,15,437
SFO,9,16,456
SFO,9,17,469
SFO,9,18,475
SFO,9,19,352
SFO,9,20,450
SFO,9,21,470
SFO,9,22,433
SFO,9,23,444
SFO,9,24,480
SFO,9,25,483
SFO,9,26,366
SFO,9,27,468
SFO,9,28,476
SFO,9,29,454
SFO,9,30,464
SFO,11,1,448
SFO,11,2,472
SFO,11,3,457
SFO,11,4,465
SFO,11,5,480
SFO,11,6,478
SFO,11,7,377
SFO,11,8,453
SFO,11,9,476
SFO,11,10,456
SFO,11,11,466
SFO,11,12,483
SFO,11,13,479
SFO,11,14,377
SFO,11,15,452
SFO,11,16,473
SFO,11,17,452
SFO,11,18,465
SFO,11,19,480
SFO,11,20,476
SFO,11,21,377
SFO,11,22,438
SFO,11,23,417
SFO,11,24,462
SFO,11,25,483
SFO,11,26,292
SFO,11,27,345
SFO,11,28,454
SFO,11,29,504
SFO,11,30,485
SFO,12,1,451
SFO,12,2,449
SFO,12,3,426
SFO,12,4,456
SFO,12,5,341
SFO,12,6,422
SFO,12,7,456
SFO,12,8,426
SFO,12,9,449
SFO,12,10,452
SFO,12,11,462
SFO,12,12,341
SFO,12,13,411
SFO,12,14,454
SFO,12,15,434
SFO,12,16,455
SFO,12,17,475
SFO,12,18,433
SFO,12,19,429
SFO,12,20,432
SFO,12,21,421
SFO,12,22,462
SFO,12,23,487
SFO,12,24,369
SFO,12,25,356
SFO,12,26,437
SFO,12,27,450
SFO,12,28,454
SFO,12,29,468
SFO,12,30,470
SFO,12,31,386
